Mv,Hc,Skew,Jdp,File
0.55,4.99566,0.0,0.75,3.0
0.562,4.99386,0.0,0.75,4.0
0.574,4.99638,0.0,0.75,5.0
0.478,4.9895,0.0,0.75,6.0
0.586,4.98187,0.0,0.75,7.0
0.598,4.96732,0.0,0.75,8.0
0.612,4.97726,0.0,0.75,9.0
0.626,4.97616,0.0,0.75,10.0
0.638,4.9746,0.0,0.75,11.0
0.504,4.98105,0.0,0.75,12.0
0.654,4.98515,0.0,0.75,13.0
0.67,4.98868,0.0,0.75,14.0
0.684,4.99929,0.0,0.75,15.0
0.702,4.9889,0.0,0.75,16.0
0.718,4.98798,0.0,0.75,17.0
0.486,4.99746,0.0,0.75,18.0
0.734,4.98716,0.0,0.75,19.0
0.75,4.9795,0.0,0.75,20.0
0.768,4.99096,0.0,0.75,21.0
0.786,4.97332,0.0,0.75,22.0
0.998,5.30167,0.0,0.75,23.0
0.802,4.98182,0.0,0.75,24.0
0.82,4.97772,0.0,0.75,25.0
0.836,4.97819,0.0,0.75,26.0
0.854,4.98127,0.0,0.75,27.0
0.872,4.98751,0.0,0.75,28.0
0.888,4.99587,0.0,0.75,29.0
0.496,4.97893,0.0,0.75,30.0
0.904,4.98239,0.0,0.75,31.0
0.92,4.99526,0.0,0.75,32.0
0.934,5.00746,0.0,0.75,33.0
0.516,4.9775,0.0,0.75,34.0
0.948,5.01901,0.0,0.75,35.0
0.96,5.02657,0.0,0.75,36.0
0.972,5.03077,0.0,0.75,37.0
0.978,5.04647,0.0,0.75,38.0
0.984,5.06499,0.0,0.75,39.0
0.99,5.08925,0.0,0.75,40.0
0.998,5.46485,0.0,0.75,41.0
0.526,4.98776,0.0,0.75,42.0
0.998,5.69002,0.0,0.75,43.0
0.538,4.97916,0.0,0.75,44.0
0.998,5.87789,0.0,0.75,45.0
0.442,4.98828,0.0,0.8,0.0
0.974,5.05888,0.0,0.8,1.0
0.998,6.1325,0.0,0.8,2.0
0.514,4.98891,0.0,0.8,3.0
0.524,4.98331,0.0,0.8,4.0
0.536,4.99332,0.0,0.8,5.0
0.448,4.96971,0.0,0.8,6.0
0.546,4.98704,0.0,0.8,7.0
0.556,4.98772,0.0,0.8,8.0
0.57,4.97004,0.0,0.8,9.0
0.582,4.97696,0.0,0.8,10.0
0.592,4.97274,0.0,0.8,11.0
0.476,4.98174,0.0,0.8,12.0
0.606,4.97535,0.0,0.8,13.0
0.62,4.98978,0.0,0.8,14.0
0.632,4.98952,0.0,0.8,15.0
0.648,4.99419,0.0,0.8,16.0
0.664,4.99652,0.0,0.8,17.0
0.456,4.99357,0.0,0.8,18.0
0.678,4.99201,0.0,0.8,19.0
0.694,4.98627,0.0,0.8,20.0
0.71,4.983,0.0,0.8,21.0
0.724,4.97477,0.0,0.8,22.0
0.998,5.24168,0.0,0.8,23.0
0.742,4.97668,0.0,0.8,24.0
0.758,4.98599,0.0,0.8,25.0
0.774,4.97797,0.0,0.8,26.0
0.792,4.97821,0.0,0.8,27.0
0.808,4.97775,0.0,0.8,28.0
0.824,4.9817,0.0,0.8,29.0
0.466,4.99059,0.0,0.8,30.0
0.842,4.98756,0.0,0.8,31.0
0.858,4.99232,0.0,0.8,32.0
0.876,4.9836,0.0,0.8,33.0
0.484,4.97754,0.0,0.8,34.0
0.894,4.99997,0.0,0.8,35.0
0.908,4.99915,0.0,0.8,36.0
0.922,5.01378,0.0,0.8,37.0
0.936,5.02591,0.0,0.8,38.0
0.952,5.03731,0.0,0.8,39.0
0.964,5.04027,0.0,0.8,40.0
0.998,5.41993,0.0,0.8,41.0
0.494,4.98558,0.0,0.8,42.0
0.998,5.64061,0.0,0.8,43.0
0.504,4.98881,0.0,0.8,44.0
0.998,5.82707,0.0,0.8,45.0
0.418,4.99414,0.0,0.85,0.0
0.928,5.03123,0.0,0.85,1.0
0.998,5.82615,0.0,0.85,2.0
0.48,4.97101,0.0,0.85,3.0
0.49,4.97909,0.0,0.85,4.0
0.502,4.98032,0.0,0.85,5.0
0.424,4.98468,0.0,0.85,6.0
0.51,4.98427,0.0,0.85,7.0
0.522,4.98164,0.0,0.85,8.0
0.532,4.98305,0.0,0.85,9.0
0.542,4.97911,0.0,0.85,10.0
0.552,4.9732,0.0,0.85,11.0
0.448,4.97855,0.0,0.85,12.0
0.566,4.97603,0.0,0.85,13.0
0.578,4.98432,0.0,0.85,14.0
0.588,4.98631,0.0,0.85,15.0
0.602,4.98865,0.0,0.85,16.0
0.614,4.99466,0.0,0.85,17.0
0.432,4.97618,0.0,0.85,18.0
0.626,4.99652,0.0,0.85,19.0
0.642,4.99508,0.0,0.85,20.0
0.656,4.98848,0.0,0.85,21.0
0.67,4.98556,0.0,0.85,22.0
0.996,5.17234,0.0,0.85,23.0
0.686,4.97966,0.0,0.85,24.0
0.702,4.98461,0.0,0.85,25.0
0.716,4.97784,0.0,0.85,26.0
0.73,4.97536,0.0,0.85,27.0
0.746,4.98064,0.0,0.85,28.0
0.762,4.97971,0.0,0.85,29.0
0.438,4.97847,0.0,0.85,30.0
0.778,4.97563,0.0,0.85,31.0
0.794,4.97184,0.0,0.85,32.0
0.812,4.99795,0.0,0.85,33.0
0.454,4.97041,0.0,0.85,34.0
0.828,4.98517,0.0,0.85,35.0
0.844,4.98402,0.0,0.85,36.0
0.86,4.99515,0.0,0.85,37.0
0.876,4.99967,0.0,0.85,38.0
0.896,5.00916,0.0,0.85,39.0
0.912,5.02135,0.0,0.85,40.0
0.998,5.35849,0.0,0.85,41.0
0.464,4.96927,0.0,0.85,42.0
0.998,5.5885,0.0,0.85,43.0
0.472,4.97124,0.0,0.85,44.0
0.998,5.7272,0.0,0.85,45.0
0.398,4.98467,0.0,0.9,0.0
0.862,4.99967,0.0,0.9,1.0
0.998,5.82039,0.0,0.9,2.0
0.452,4.98017,0.0,0.9,3.0
0.462,4.98108,0.0,0.9,4.0
0.47,4.97634,0.0,0.9,5.0
0.404,4.98625,0.0,0.9,6.0
0.478,4.98141,0.0,0.9,7.0
0.488,4.9908,0.0,0.9,8.0
0.496,4.98431,0.0,0.9,9.0
0.508,4.97143,0.0,0.9,10.0
0.518,4.98392,0.0,0.9,11.0
0.424,4.97653,0.0,0.9,12.0
0.528,4.97763,0.0,0.9,13.0
0.538,4.97668,0.0,0.9,14.0
0.55,4.98287,0.0,0.9,15.0
0.562,4.97821,0.0,0.9,16.0
0.574,4.98677,0.0,0.9,17.0
0.408,4.97933,0.0,0.9,18.0
0.586,4.98992,0.0,0.9,19.0
0.598,5.00476,0.0,0.9,20.0
0.608,5.00028,0.0,0.9,21.0
0.622,4.99704,0.0,0.9,22.0
0.976,5.13591,0.0,0.9,23.0
0.636,4.98816,0.0,0.9,24.0
0.65,4.98456,0.0,0.9,25.0
0.664,4.97904,0.0,0.9,26.0
0.678,4.98407,0.0,0.9,27.0
0.692,4.97968,0.0,0.9,28.0
0.706,4.9812,0.0,0.9,29.0
0.416,4.97505,0.0,0.9,30.0
0.722,4.98355,0.0,0.9,31.0
0.736,4.98071,0.0,0.9,32.0
0.752,4.98457,0.0,0.9,33.0
0.43,4.97356,0.0,0.9,34.0
0.766,4.98191,0.0,0.9,35.0
0.784,4.99873,0.0,0.9,36.0
0.798,4.99243,0.0,0.9,37.0
0.812,4.99027,0.0,0.9,38.0
0.83,4.99962,0.0,0.9,39.0
0.846,4.99928,0.0,0.9,40.0
0.998,5.28813,0.0,0.9,41.0
0.436,4.97028,0.0,0.9,42.0
0.998,5.51088,0.0,0.9,43.0
0.446,4.9671,0.0,0.9,44.0
0.998,5.71129,0.0,0.9,45.0
0.38,4.9474,0.0,0.95,0.0
0.798,5.00284,0.0,0.95,1.0
0.998,5.79536,0.0,0.95,2.0
0.428,4.97509,0.0,0.95,3.0
0.436,4.98077,0.0,0.95,4.0
0.444,4.9848,0.0,0.95,5.0
0.386,4.96696,0.0,0.95,6.0
0.452,4.98421,0.0,0.95,7.0
0.46,4.98032,0.0,0.95,8.0
0.468,4.97687,0.0,0.95,9.0
0.478,5.00062,0.0,0.95,10.0
0.486,4.97718,0.0,0.95,11.0
0.402,4.97992,0.0,0.95,12.0
0.494,4.97459,0.0,0.95,13.0
0.506,4.979,0.0,0.95,14.0
0.516,4.97737,0.0,0.95,15.0
0.524,4.98213,0.0,0.95,16.0
0.536,4.98524,0.0,0.95,17.0
0.39,4.98056,0.0,0.95,18.0
0.546,4.98229,0.0,0.95,19.0
0.556,4.97967,0.0,0.95,20.0
0.568,5.0001,0.0,0.95,21.0
0.58,4.99613,0.0,0.95,22.0
0.93,5.08257,0.0,0.95,23.0
0.594,4.9932,0.0,0.95,24.0
0.604,4.99378,0.0,0.95,25.0
0.616,4.98556,0.0,0.95,26.0
0.628,4.9851,0.0,0.95,27.0
0.642,4.98082,0.0,0.95,28.0
0.656,4.97909,0.0,0.95,29.0
0.396,4.98603,0.0,0.95,30.0
0.67,4.97934,0.0,0.95,31.0
0.684,4.98191,0.0,0.95,32.0
0.696,4.98908,0.0,0.95,33.0
0.41,4.97463,0.0,0.95,34.0
0.712,4.98481,0.0,0.95,35.0
0.726,4.97861,0.0,0.95,36.0
0.74,4.98956,0.0,0.95,37.0
0.754,4.98507,0.0,0.95,38.0
0.77,4.98571,0.0,0.95,39.0
0.782,4.9865,0.0,0.95,40.0
0.996,5.23831,0.0,0.95,41.0
0.414,4.9764,0.0,0.95,42.0
0.998,5.42408,0.0,0.95,43.0
0.42,4.97283,0.0,0.95,44.0
0.998,5.60539,0.0,0.95,45.0
0.362,4.92623,0.0,1.0,0.0
0.742,4.98709,0.0,1.0,1.0
0.998,5.73926,0.0,1.0,2.0
0.408,4.96274,0.0,1.0,3.0
0.414,4.96988,0.0,1.0,4.0
0.42,4.97897,0.0,1.0,5.0
0.366,4.93569,0.0,1.0,6.0
0.426,4.98147,0.0,1.0,7.0
0.434,4.98302,0.0,1.0,8.0
0.442,4.98534,0.0,1.0,9.0
0.452,4.98217,0.0,1.0,10.0
0.458,4.98126,0.0,1.0,11.0
0.384,4.97161,0.0,1.0,12.0
0.466,4.99096,0.0,1.0,13.0
0.474,4.98036,0.0,1.0,14.0
0.484,4.99758,0.0,1.0,15.0
0.492,4.97698,0.0,1.0,16.0
0.502,4.97679,0.0,1.0,17.0
0.372,4.94241,0.0,1.0,18.0
0.512,4.97867,0.0,1.0,19.0
0.522,4.97449,0.0,1.0,20.0
0.532,4.98025,0.0,1.0,21.0
0.542,4.99777,0.0,1.0,22.0
0.866,5.04411,0.0,1.0,23.0
0.552,5.0007,0.0,1.0,24.0
0.564,4.99193,0.0,1.0,25.0
0.574,4.99259,0.0,1.0,26.0
0.586,4.98484,0.0,1.0,27.0
0.598,4.96724,0.0,1.0,28.0
0.61,4.99338,0.0,1.0,29.0
0.378,4.96414,0.0,1.0,30.0
0.62,4.98453,0.0,1.0,31.0
0.632,4.98559,0.0,1.0,32.0
0.648,4.97409,0.0,1.0,33.0
0.388,4.97207,0.0,1.0,34.0
0.662,4.98529,0.0,1.0,35.0
0.674,5.00053,0.0,1.0,36.0
0.686,4.98055,0.0,1.0,37.0
0.702,4.98244,0.0,1.0,38.0
0.714,4.98365,0.0,1.0,39.0
0.728,4.98748,0.0,1.0,40.0
0.98,5.20507,0.0,1.0,41.0
0.396,4.96922,0.0,1.0,42.0
0.998,5.37534,0.0,1.0,43.0
0.402,4.96943,0.0,1.0,44.0
0.998,5.55655,0.0,1.0,45.0
0.998,14.9716,0.2,0.0,0.0
0.996,17.1841,0.2,0.0,1.0
0.998,15.3324,0.2,0.0,2.0
0.998,15.3875,0.2,0.0,3.0
0.998,15.4514,0.2,0.0,4.0
0.998,15.5174,0.2,0.0,5.0
0.998,15.5863,0.2,0.0,6.0
0.998,15.6421,0.2,0.0,7.0
0.998,15.7048,0.2,0.0,8.0
0.998,15.7555,0.2,0.0,9.0
0.998,15.8226,0.2,0.0,10.0
0.998,15.8737,0.2,0.0,11.0
0.998,15.0264,0.2,0.0,12.0
0.998,14.9933,0.2,0.0,13.0
0.998,15.9426,0.2,0.0,14.0
0.998,15.9888,0.2,0.0,15.0
0.998,16.0303,0.2,0.0,16.0
0.998,16.0803,0.2,0.0,17.0
0.998,16.1732,0.2,0.0,18.0
0.998,16.1976,0.2,0.0,19.0
0.998,16.2793,0.2,0.0,20.0
0.998,16.3172,0.2,0.0,21.0
0.998,16.3447,0.2,0.0,22.0
0.998,15.051,0.2,0.0,23.0
0.998,16.4196,0.2,0.0,24.0
0.998,15.0065,0.2,0.0,25.0
0.998,16.3684,0.2,0.0,26.0
0.998,16.6318,0.2,0.0,27.0
0.998,16.7567,0.2,0.0,28.0
0.998,16.822,0.2,0.0,29.0
0.998,16.9224,0.2,0.0,30.0
0.998,16.9837,0.2,0.0,31.0
0.998,16.9724,0.2,0.0,32.0
0.998,17.022,0.2,0.0,33.0
0.998,15.0822,0.2,0.0,34.0
0.996,17.0841,0.2,0.0,35.0
0.998,15.1307,0.2,0.0,36.0
0.998,15.1784,0.2,0.0,37.0
0.998,15.225,0.2,0.0,38.0
0.998,15.2745,0.2,0.0,39.0
0.998,14.9728,0.2,0.0,40.0
0.998,14.9758,0.2,0.05,0.0
0.998,16.8538,0.2,0.05,1.0
0.998,15.2073,0.2,0.05,2.0
0.998,15.2466,0.2,0.05,3.0
0.998,15.2978,0.2,0.05,4.0
0.998,15.3597,0.2,0.05,5.0
0.998,15.406,0.2,0.05,6.0
0.998,15.4663,0.2,0.05,7.0
0.998,15.5273,0.2,0.05,8.0
0.998,15.5928,0.2,0.05,9.0
0.998,15.6533,0.2,0.05,10.0
0.998,15.6948,0.2,0.05,11.0
0.998,14.99,0.2,0.05,12.0
0.998,14.9704,0.2,0.05,13.0
0.998,15.7563,0.2,0.05,14.0
0.998,15.791,0.2,0.05,15.0
0.998,15.839,0.2,0.05,16.0
0.998,15.9086,0.2,0.05,17.0
0.998,15.9565,0.2,0.05,18.0
0.998,15.9911,0.2,0.05,19.0
0.998,16.0302,0.2,0.05,20.0
0.998,16.0929,0.2,0.05,21.0
0.998,16.1168,0.2,0.05,22.0
0.998,15.0045,0.2,0.05,23.0
0.998,16.1339,0.2,0.05,24.0
0.998,14.9741,0.2,0.05,25.0
0.998,16.1872,0.2,0.05,26.0
0.998,16.2251,0.2,0.05,27.0
0.998,16.2849,0.2,0.05,28.0
0.998,16.3833,0.2,0.05,29.0
0.998,16.5418,0.2,0.05,30.0
0.998,16.6418,0.2,0.05,31.0
0.998,16.7605,0.2,0.05,32.0
0.998,16.7855,0.2,0.05,33.0
0.998,15.0214,0.2,0.05,34.0
0.998,16.8105,0.2,0.05,35.0
0.998,15.0475,0.2,0.05,36.0
0.998,15.0746,0.2,0.05,37.0
0.998,15.1104,0.2,0.05,38.0
0.998,15.1596,0.2,0.05,39.0
0.998,14.9763,0.2,0.05,40.0
0.998,14.9807,0.2,0.1,0.0
0.998,16.6236,0.2,0.1,1.0
0.998,15.0973,0.2,0.1,2.0
0.998,15.1336,0.2,0.1,3.0
0.998,15.1866,0.2,0.1,4.0
0.998,15.2194,0.2,0.1,5.0
0.998,15.2628,0.2,0.1,6.0
0.998,15.3254,0.2,0.1,7.0
0.998,15.3745,0.2,0.1,8.0
0.998,15.4277,0.2,0.1,9.0
0.998,15.47,0.2,0.1,10.0
0.998,15.5401,0.2,0.1,11.0
0.998,14.9729,0.2,0.1,12.0
0.998,14.9758,0.2,0.1,13.0
0.998,15.5842,0.2,0.1,14.0
0.998,15.637,0.2,0.1,15.0
0.998,15.6854,0.2,0.1,16.0
0.998,15.7387,0.2,0.1,17.0
0.998,15.7921,0.2,0.1,18.0
0.998,15.8168,0.2,0.1,19.0
0.998,15.8824,0.2,0.1,20.0
0.998,15.9159,0.2,0.1,21.0
0.998,15.9773,0.2,0.1,22.0
0.998,14.9755,0.2,0.1,23.0
0.998,15.9973,0.2,0.1,24.0
0.998,14.9771,0.2,0.1,25.0
0.998,16.0442,0.2,0.1,26.0
0.998,16.1067,0.2,0.1,27.0
0.998,16.1287,0.2,0.1,28.0
0.998,16.1218,0.2,0.1,29.0
0.998,16.147,0.2,0.1,30.0
0.998,16.1995,0.2,0.1,31.0
0.998,16.244,0.2,0.1,32.0
0.998,16.427,0.2,0.1,33.0
0.998,14.9848,0.2,0.1,34.0
0.998,16.5918,0.2,0.1,35.0
0.998,14.9996,0.2,0.1,36.0
0.998,15.0182,0.2,0.1,37.0
0.998,15.0429,0.2,0.1,38.0
0.998,15.065,0.2,0.1,39.0
0.998,14.9776,0.2,0.1,40.0
0.998,14.9777,0.2,0.15,0.0
0.998,16.1564,0.2,0.15,1.0
0.998,15.038,0.2,0.15,2.0
0.998,15.0548,0.2,0.15,3.0
0.998,15.0878,0.2,0.15,4.0
0.998,15.1232,0.2,0.15,5.0
0.998,15.1777,0.2,0.15,6.0
0.998,15.2044,0.2,0.15,7.0
0.998,15.2437,0.2,0.15,8.0
0.998,15.2835,0.2,0.15,9.0
0.998,15.3354,0.2,0.15,10.0
0.998,15.3943,0.2,0.15,11.0
0.998,14.9741,0.2,0.15,12.0
0.998,14.9772,0.2,0.15,13.0
0.998,15.4286,0.2,0.15,14.0
0.998,15.4871,0.2,0.15,15.0
0.998,15.5327,0.2,0.15,16.0
0.998,15.5878,0.2,0.15,17.0
0.998,15.638,0.2,0.15,18.0
0.998,15.6746,0.2,0.15,19.0
0.998,15.7356,0.2,0.15,20.0
0.998,15.7719,0.2,0.15,21.0
0.998,15.8239,0.2,0.15,22.0
0.998,14.9758,0.2,0.15,23.0
0.998,15.8493,0.2,0.15,24.0
0.998,14.9762,0.2,0.15,25.0
0.998,15.8899,0.2,0.15,26.0
0.998,15.9615,0.2,0.15,27.0
0.998,15.9775,0.2,0.15,28.0
0.998,15.9764,0.2,0.15,29.0
0.998,15.9924,0.2,0.15,30.0
0.998,16.1091,0.2,0.15,31.0
0.998,16.09,0.2,0.15,32.0
0.998,16.1808,0.2,0.15,33.0
0.998,14.9748,0.2,0.15,34.0
0.998,16.2023,0.2,0.15,35.0
0.998,14.9775,0.2,0.15,36.0
0.998,14.9818,0.2,0.15,37.0
0.998,14.9948,0.2,0.15,38.0
0.998,15.015,0.2,0.15,39.0
0.998,14.9763,0.2,0.15,40.0
0.998,14.9768,0.2,0.2,0.0
0.998,16.1128,0.2,0.2,1.0
0.998,14.9987,0.2,0.2,2.0
0.998,15.012,0.2,0.2,3.0
0.998,15.0275,0.2,0.2,4.0
0.998,15.0576,0.2,0.2,5.0
0.998,15.0805,0.2,0.2,6.0
0.998,15.1078,0.2,0.2,7.0
0.998,15.1579,0.2,0.2,8.0
0.998,15.1945,0.2,0.2,9.0
0.998,15.2297,0.2,0.2,10.0
0.998,15.2569,0.2,0.2,11.0
0.998,14.9738,0.2,0.2,12.0
0.998,14.973,0.2,0.2,13.0
0.998,15.3156,0.2,0.2,14.0
0.998,15.3552,0.2,0.2,15.0
0.998,15.3935,0.2,0.2,16.0
0.998,15.4475,0.2,0.2,17.0
0.998,15.5052,0.2,0.2,18.0
0.998,15.5432,0.2,0.2,19.0
0.998,15.5871,0.2,0.2,20.0
0.998,15.6244,0.2,0.2,21.0
0.998,15.6844,0.2,0.2,22.0
0.998,14.9767,0.2,0.2,23.0
0.998,15.7337,0.2,0.2,24.0
0.998,14.9752,0.2,0.2,25.0
0.998,15.7534,0.2,0.2,26.0
0.998,15.7852,0.2,0.2,27.0
0.998,15.8446,0.2,0.2,28.0
0.998,15.8696,0.2,0.2,29.0
0.998,15.9257,0.2,0.2,30.0
0.998,16.0,0.2,0.2,31.0
0.998,16.0336,0.2,0.2,32.0
0.998,16.0385,0.2,0.2,33.0
0.998,14.9761,0.2,0.2,34.0
0.998,16.0513,0.2,0.2,35.0
0.998,14.9744,0.2,0.2,36.0
0.998,14.9735,0.2,0.2,37.0
0.998,14.9786,0.2,0.2,38.0
0.998,14.9786,0.2,0.2,39.0
0.998,14.9745,0.2,0.2,40.0
0.998,14.9742,0.2,0.25,0.0
0.998,15.9864,0.2,0.25,1.0
0.998,14.9768,0.2,0.25,2.0
0.998,14.9829,0.2,0.25,3.0
0.998,14.9976,0.2,0.25,4.0
0.998,15.0175,0.2,0.25,5.0
0.998,15.0282,0.2,0.25,6.0
0.998,15.0535,0.2,0.25,7.0
0.998,15.0782,0.2,0.25,8.0
0.998,15.0968,0.2,0.25,9.0
0.998,15.1378,0.2,0.25,10.0
0.998,15.1769,0.2,0.25,11.0
0.998,14.9788,0.2,0.25,12.0
0.998,14.9756,0.2,0.25,13.0
0.998,15.2147,0.2,0.25,14.0
0.998,15.2513,0.2,0.25,15.0
0.998,15.2977,0.2,0.25,16.0
0.998,15.3277,0.2,0.25,17.0
0.998,15.3737,0.2,0.25,18.0
0.998,15.4144,0.2,0.25,19.0
0.998,15.461,0.2,0.25,20.0
0.998,15.5119,0.2,0.25,21.0
0.998,15.5379,0.2,0.25,22.0
0.998,14.9735,0.2,0.25,23.0
0.998,15.5864,0.2,0.25,24.0
0.998,14.9755,0.2,0.25,25.0
0.998,15.6362,0.2,0.25,26.0
0.998,15.6796,0.2,0.25,27.0
0.998,15.717,0.2,0.25,28.0
0.998,15.7435,0.2,0.25,29.0
0.998,15.7918,0.2,0.25,30.0
0.998,15.8131,0.2,0.25,31.0
0.998,15.8448,0.2,0.25,32.0
0.998,15.9117,0.2,0.25,33.0
0.998,14.9748,0.2,0.25,34.0
0.998,15.9448,0.2,0.25,35.0
0.998,14.9699,0.2,0.25,36.0
0.998,14.98,0.2,0.25,37.0
0.998,14.9718,0.2,0.25,38.0
0.998,14.9753,0.2,0.25,39.0
0.998,14.972,0.2,0.25,40.0
0.998,14.9851,0.2,0.3,0.0
0.998,15.8141,0.2,0.3,1.0
0.998,14.9748,0.2,0.3,2.0
0.998,14.9743,0.2,0.3,3.0
0.998,14.9819,0.2,0.3,4.0
0.998,14.9883,0.2,0.3,5.0
0.998,14.9952,0.2,0.3,6.0
0.998,15.0115,0.2,0.3,7.0
0.998,15.0257,0.2,0.3,8.0
0.998,15.05,0.2,0.3,9.0
0.998,15.0647,0.2,0.3,10.0
0.998,15.0886,0.2,0.3,11.0
0.998,14.9758,0.2,0.3,12.0
0.998,14.9687,0.2,0.3,13.0
0.998,15.1232,0.2,0.3,14.0
0.998,15.1664,0.2,0.3,15.0
0.998,15.2082,0.2,0.3,16.0
0.998,15.2322,0.2,0.3,17.0
0.998,15.2671,0.2,0.3,18.0
0.998,15.2984,0.2,0.3,19.0
0.998,15.3371,0.2,0.3,20.0
0.998,15.3838,0.2,0.3,21.0
0.998,15.4292,0.2,0.3,22.0
0.998,14.9739,0.2,0.3,23.0
0.998,15.472,0.2,0.3,24.0
0.998,14.9757,0.2,0.3,25.0
0.998,15.5038,0.2,0.3,26.0
0.998,15.5481,0.2,0.3,27.0
0.998,15.5757,0.2,0.3,28.0
0.998,15.6459,0.2,0.3,29.0
0.998,15.6796,0.2,0.3,30.0
0.998,15.7142,0.2,0.3,31.0
0.998,15.7494,0.2,0.3,32.0
0.998,15.7734,0.2,0.3,33.0
0.998,14.976,0.2,0.3,34.0
0.998,15.7988,0.2,0.3,35.0
0.998,14.9761,0.2,0.3,36.0
0.998,14.9732,0.2,0.3,37.0
0.998,14.9752,0.2,0.3,38.0
0.998,14.9771,0.2,0.3,39.0
0.998,14.9781,0.2,0.3,40.0
0.998,14.9902,0.2,0.35,0.0
0.998,15.7312,0.2,0.35,1.0
0.998,14.9818,0.2,0.35,2.0
0.998,14.9727,0.2,0.35,3.0
0.998,14.9714,0.2,0.35,4.0
0.998,14.9743,0.2,0.35,5.0
0.998,14.9817,0.2,0.35,6.0
0.998,14.9857,0.2,0.35,7.0
0.998,14.9987,0.2,0.35,8.0
0.998,15.015,0.2,0.35,9.0
0.998,15.0314,0.2,0.35,10.0
0.998,15.0453,0.2,0.35,11.0
0.998,14.9776,0.2,0.35,12.0
0.998,14.9806,0.2,0.35,13.0
0.998,15.0548,0.2,0.35,14.0
0.998,15.0831,0.2,0.35,15.0
0.998,15.1211,0.2,0.35,16.0
0.998,15.1561,0.2,0.35,17.0
0.998,15.1829,0.2,0.35,18.0
0.998,15.2193,0.2,0.35,19.0
0.998,15.2466,0.2,0.35,20.0
0.998,15.2798,0.2,0.35,21.0
0.998,15.308,0.2,0.35,22.0
0.998,14.9738,0.2,0.35,23.0
0.998,15.34,0.2,0.35,24.0
0.998,14.9733,0.2,0.35,25.0
0.998,15.3755,0.2,0.35,26.0
0.998,15.4457,0.2,0.35,27.0
0.998,15.4649,0.2,0.35,28.0
0.998,15.5162,0.2,0.35,29.0
0.998,15.5389,0.2,0.35,30.0
0.998,15.5884,0.2,0.35,31.0
0.998,15.6148,0.2,0.35,32.0
0.998,15.6661,0.2,0.35,33.0
0.998,14.9832,0.2,0.35,34.0
0.998,15.6988,0.2,0.35,35.0
0.998,14.9798,0.2,0.35,36.0
0.998,14.9818,0.2,0.35,37.0
0.998,14.98,0.2,0.35,38.0
0.998,14.9713,0.2,0.35,39.0
0.998,14.9883,0.2,0.35,40.0
0.998,15.0029,0.2,0.4,0.0
0.998,15.5962,0.2,0.4,1.0
0.998,14.9828,0.2,0.4,2.0
0.998,14.977,0.2,0.4,3.0
0.998,14.9753,0.2,0.4,4.0
0.998,14.9789,0.2,0.4,5.0
0.998,14.9698,0.2,0.4,6.0
0.998,14.9746,0.2,0.4,7.0
0.998,14.9797,0.2,0.4,8.0
0.998,14.9804,0.2,0.4,9.0
0.998,15.0022,0.2,0.4,10.0
0.998,15.0064,0.2,0.4,11.0
0.998,14.9788,0.2,0.4,12.0
0.998,14.9918,0.2,0.4,13.0
0.998,15.0337,0.2,0.4,14.0
0.998,15.039,0.2,0.4,15.0
0.998,15.0521,0.2,0.4,16.0
0.998,15.081,0.2,0.4,17.0
0.998,15.1107,0.2,0.4,18.0
0.998,15.1312,0.2,0.4,19.0
0.998,15.1814,0.2,0.4,20.0
0.998,15.2087,0.2,0.4,21.0
0.998,15.2411,0.2,0.4,22.0
0.998,14.979,0.2,0.4,23.0
0.998,15.268,0.2,0.4,24.0
0.998,14.9824,0.2,0.4,25.0
0.998,15.2882,0.2,0.4,26.0
0.998,15.3038,0.2,0.4,27.0
0.998,15.3598,0.2,0.4,28.0
0.998,15.4011,0.2,0.4,29.0
0.998,15.4413,0.2,0.4,30.0
0.998,15.4702,0.2,0.4,31.0
0.998,15.5191,0.2,0.4,32.0
0.998,15.5436,0.2,0.4,33.0
0.998,14.9737,0.2,0.4,34.0
0.998,15.5912,0.2,0.4,35.0
0.998,14.9851,0.2,0.4,36.0
0.998,14.9803,0.2,0.4,37.0
0.998,14.9872,0.2,0.4,38.0
0.998,14.9839,0.2,0.4,39.0
0.998,14.9953,0.2,0.4,40.0
0.998,14.9844,0.2,0.45,0.0
0.998,15.4898,0.2,0.45,1.0
0.998,14.993,0.2,0.45,2.0
0.998,14.993,0.2,0.45,3.0
0.998,14.9807,0.2,0.45,4.0
0.998,14.973,0.2,0.45,5.0
0.998,14.9771,0.2,0.45,6.0
0.998,14.9788,0.2,0.45,7.0
0.998,14.9739,0.2,0.45,8.0
0.998,14.9737,0.2,0.45,9.0
0.998,14.98,0.2,0.45,10.0
0.998,14.9868,0.2,0.45,11.0
0.998,14.9792,0.2,0.45,12.0
0.998,14.9924,0.2,0.45,13.0
0.998,14.9956,0.2,0.45,14.0
0.998,15.0095,0.2,0.45,15.0
0.998,15.0271,0.2,0.45,16.0
0.998,15.0323,0.2,0.45,17.0
0.998,15.0552,0.2,0.45,18.0
0.998,15.0736,0.2,0.45,19.0
0.998,15.1061,0.2,0.45,20.0
0.998,15.1196,0.2,0.45,21.0
0.998,15.1609,0.2,0.45,22.0
0.998,14.9775,0.2,0.45,23.0
0.998,15.1966,0.2,0.45,24.0
